"id","name","agency","genres","image_url","popularity","songkick_id","spotify_url","spotify_id","spotify_followers"
3,"Alesso","WME","big room, dance pop, edm, electro house, pop, progressive electro house, tropical house","https://i.scdn.co/image/021f014a6809e5b7f1ef1c18bf247fd9ccacb193",81,4329851,"https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t","4AVFqumd2ogHFlRbKIjp1t",2296228
4,"Adam Beyer","WME","house, minimal techno, schranz, tech house, techno","https://i.scdn.co/image/1030d6e68eb67ff57d4ee04121d3450ec35e9d14",54,173218,"https://open.spotify.com/artist/1btv9qmIpbp7q1ixCYNdHu","1btv9qmIpbp7q1ixCYNdHu",128307
5,"Adam Beyer","WME","house, minimal techno, schranz, tech house, techno","https://i.scdn.co/image/1030d6e68eb67ff57d4ee04121d3450ec35e9d14",54,173218,"https://open.spotify.com/artist/1btv9qmIpbp7q1ixCYNdHu","1btv9qmIpbp7q1ixCYNdHu",128307
6,"AlunaGeorge","WME","electropop, house, indie r&b, indietronica, pop, tropical house","https://i.scdn.co/image/2cb91f6664f67d9bce335abd4bbf4a73a7ed9af3",71,3909671,"https://open.spotify.com/artist/2VAnyOxzJuSAj7XIuEOT38","2VAnyOxzJuSAj7XIuEOT38",326986
7,"Afrojack","WME","big room, dance pop, deep big room, dutch house, edm, electro house, pop, progressive electro house, progressive house, tropical house","https://i.scdn.co/image/bec25756309b1f7af565252f78709d69a8f11974",75,2479031,"https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz","4D75GcNG95ebPtNvoNVXhz",2309822
8,"Apster","WME","big room, dutch house","https://i.scdn.co/image/97ac608af943e1f01488aa38da85882cb58e7029",40,3494066,"https://open.spotify.com/artist/0bi8sypegPFiP6Rd9gdkyz","0bi8sypegPFiP6Rd9gdkyz",4236
9,"Annie Lennox","WME","folk, folk-pop, lilith, mellow gold, new wave pop, pop rock, scottish new wave, soft rock","https://i.scdn.co/image/fb1b39783fdc9625bcba0837e7da9882969eaa03",63,2476291,"https://open.spotify.com/artist/5MspMQqdVbdwP6ax3GXqum","5MspMQqdVbdwP6ax3GXqum",437122
10,"Bag Raiders","WME","alternative dance, australian dance, filter house, indietronica","https://i.scdn.co/image/da28b5d29dc75072d83b5892ea3db97926cbe914",60,975813,"https://open.spotify.com/artist/6fXEqmGQEt6ONuqVmwrN46","6fXEqmGQEt6ONuqVmwrN46",136557
11,"Basement Jaxx","WME","alternative dance, big beat, dance pop, disco house, electronic, new rave, uk garage, vocal house","https://i.scdn.co/image/4c74994e83cacb4ee9b5fce6d6dcbe937b8642e6",59,44913,"https://open.spotify.com/artist/4YrKBkKSVeqDamzBPWVnSJ","4YrKBkKSVeqDamzBPWVnSJ",249350
12,"BAYNK","WME","aussietronica, electropop, indie poptimism, tropical house, vapor soul","https://i.scdn.co/image/6405fd617f1f99516c6577dd707e34784377683a",60,8685484,"https://open.spotify.com/artist/28yVvEvA2lT3K5RNIhV1Dj","28yVvEvA2lT3K5RNIhV1Dj",26214
13,"Ben Nicky","WME","progressive uplifting trance, uplifting trance","https://i.scdn.co/image/fa65f6fcd9924e85222268af9ececbf92e88d4cd",45,1403293,"https://open.spotify.com/artist/3Bd1phrOZJuCev9U0bzdtA","3Bd1phrOZJuCev9U0bzdtA",18730
14,"Björk","WME","alternative dance, art pop, chamber pop, electronic, electropop, experimental pop, folk-pop, icelandic pop, metropopolis, permanent wave, pop rock, trip hop","https://i.scdn.co/image/5001ca3c3cd95734aac7320d2199b9b515595375",63,492728,"https://open.spotify.com/artist/7w29UYBi0qsHi5RTcv3lmA","7w29UYBi0qsHi5RTcv3lmA",803225
15,"Black Coffee","WME","afro house, deep house, kwaito house","https://i.scdn.co/image/db715976679d76f7c79c54c0f97c72c5637ed155",65,421804,"https://open.spotify.com/artist/6wMr4zKPrrR0UVz08WtUWc","6wMr4zKPrrR0UVz08WtUWc",155714
16,"Borgore","WME","bass trap, brostep, dubstep, edm, electro house, electronic trap","https://i.scdn.co/image/267a9d296e20115ef8285ef7909751cd1f2ca6d8",61,2426086,"https://open.spotify.com/artist/7u160I5qtBYZTQMLEIJmyz","7u160I5qtBYZTQMLEIJmyz",441822
17,"Bobby Burns","WME","progressive electro house","https://i.scdn.co/image/ca5b044709cf6016ca14c9fae7c4ccfc77f6d62f",23,947596,"https://open.spotify.com/artist/0FhsW40UydsdpNcKlkJEKC","0FhsW40UydsdpNcKlkJEKC",1558
18,"Booka Shade","WME","electronic, german techno, microhouse, minimal techno, tech house","https://i.scdn.co/image/8c0fbe0fb1c86825adeb18bf0a019a22827c4422",51,295932,"https://open.spotify.com/artist/2CKaDZ1Yo8YnWega9IeUzB","2CKaDZ1Yo8YnWega9IeUzB",113010
19,"Calvin Harris","WME","edm, electro house, house, pop, progressive house","https://i.scdn.co/image/7b4c05bee8c822c006b372e26ef1b08acc3af45a",90,82547,"https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY","7CajNmpbOovFoOoasH2HaY",13691351
20,"Charlotte de Witte","WME","minimal techno, tech house","https://i.scdn.co/image/d114011ed9245d86184e7f6a1ccf1de9f9bb3e24",48,8805714,"https://open.spotify.com/artist/1lJhME1ZpzsEa5M0wW6Mso","1lJhME1ZpzsEa5M0wW6Mso",62993
21,"Chase Rice","WME","contemporary country, country, country road, modern country rock, redneck","https://i.scdn.co/image/b1d5172813916a80dd5fa3ba4a0ec281e9c62d48",67,3002876,"https://open.spotify.com/artist/6pBNfggcZZDCmb0p92OnGn","6pBNfggcZZDCmb0p92OnGn",469066
22,"Chris Lake","WME","big room, brazilian electronica, brostep, deep groove house, disco house, edm, electro house, electronic trap, house, melbourne bounce, progressive electro house, progressive house, tech house, tropical house","https://i.scdn.co/image/b5a5ac37867b209a77e5448152b2861e1ff0a333",65,211161,"https://open.spotify.com/artist/5Igpc9iLZ3YGtKeYfSrrOE","5Igpc9iLZ3YGtKeYfSrrOE",77561
23,"Chuckie","WME","big room, deep big room, dutch house, edm, electro house, house, melbourne bounce, progressive electro house","https://i.scdn.co/image/1cbc13e4131461d8631d527c955ba83dddde099d",51,937055,"https://open.spotify.com/artist/4x7gxsrTH3gThvSKZPPwaQ","4x7gxsrTH3gThvSKZPPwaQ",100998
24,"CID","WME","big room, deep big room, deep groove house, edm, electro house, house, progressive electro house, progressive house, tropical house, tropical pop edm","https://i.scdn.co/image/eb955139baf406a2b89eb44c1359db1d238d016a",68,179311,"https://open.spotify.com/artist/4FCzCS0KEgb0rgySWINItO","4FCzCS0KEgb0rgySWINItO",43290
25,"Claptone","WME","deep disco house, german techno, house, progressive house, tropical house","https://i.scdn.co/image/8bd420e28c2b99b9fe7d3f4bc931c681c42d4ae1",64,5384948,"https://open.spotify.com/artist/4mncDFjVLUa3s025Tct3Ry","4mncDFjVLUa3s025Tct3Ry",166827
26,"Cristoph","WME","deep disco house, deep house, deep melodic euro house, house, minimal tech house, progressive house, tech house, tribal house","https://i.scdn.co/image/dacdfb9df119c14609d67ef0a128411c85b252c6",47,8417318,"https://open.spotify.com/artist/532SqCIYmJyXEdEiCJLgYG","532SqCIYmJyXEdEiCJLgYG",14609
27,"D-wayne","WME","deep big room","https://i.scdn.co/image/12d5eb6a8157481eef038cf3682bb8d8e8399481",36,597972,"https://open.spotify.com/artist/7s8qj3Bzbzoyw1t1y88GuX","7s8qj3Bzbzoyw1t1y88GuX",4754
28,"deadmau5","WME","big room, edm, electro house, progressive house","https://i.scdn.co/image/86e8991077d6ce237be8f24dbc65e90f2e1f2a43",70,244669,"https://open.spotify.com/artist/2CIMQHirSU0MQqyYHq0eOx","2CIMQHirSU0MQqyYHq0eOx",2093091
29,"Daniel Avery","WME","chamber psych, electronic, float house, microhouse, minimal techno, shiver pop, tech house","https://i.scdn.co/image/d4a72af98f3f47431f5fe211f388a89d47f464a5",47,4913413,"https://open.spotify.com/artist/1EULJuDFWpZ9xg4YwtUGGt","1EULJuDFWpZ9xg4YwtUGGt",44135
30,"Deorro","WME","big room, dance pop, edm, electro house, melbourne bounce, pop, progressive electro house, tropical house","https://i.scdn.co/image/476809dfd990e91adb7c33c0981e1c7e9b073ec2",71,5817944,"https://open.spotify.com/artist/6VD4UEUPvtsemqD3mmTqCR","6VD4UEUPvtsemqD3mmTqCR",765840
31,"Disciples","WME","deep groove house, disco house, edm, house, tropical house","https://i.scdn.co/image/4e04fe99fb10d9894df908d54f0fdb150a54f831",67,348703,"https://open.spotify.com/artist/5EehXjjMktLuJmbRsM7YfB","5EehXjjMktLuJmbRsM7YfB",135847
32,"Don Diablo","WME","big room, dance pop, edm, electro house, pop, progressive electro house, progressive house, tropical house","https://i.scdn.co/image/8e300462ea539531b1640897fed77380cb7e14e0",75,290562,"https://open.spotify.com/artist/1l2ekx5skC4gJH8djERwh1","1l2ekx5skC4gJH8djERwh1",1131293
33,"DJ Shadow","WME","big beat, downtempo, electronic, hip hop, trip hop, turntablism","https://i.scdn.co/image/2347b7d9f58d13bf6bb7dd85fb6e4f7b01fcdb2d",62,384058,"https://open.spotify.com/artist/5CE2IfdYZEQGIDsfiRm8SI","5CE2IfdYZEQGIDsfiRm8SI",277429
34,"Emmit Fenn","WME","indie poptimism, vapor soul","https://i.scdn.co/image/9dfa19df8fae821a9442a68e522d075047ad840c",57,9366384,"https://open.spotify.com/artist/3VVLqeEqQQqTgT8YhfY9Z6","3VVLqeEqQQqTgT8YhfY9Z6",42419
35,"Eric Prydz","WME","big room, disco house, edm, electro house, house, progressive electro house, progressive house, vocal house","https://i.scdn.co/image/7d52f298235cc6ddbbb14a66f546e00b2eb19c34",65,315347,"https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R","5sm0jQ1mq0dusiLtDJ2b4R",251624
36,"Jimmy Durante","WME","adult standards, cabaret, christmas, easy listening, lounge, swing, vocal jazz","https://i.scdn.co/image/e20b2a066e4b232fbf265a9db2952c550305fd02",46,8300138,"https://open.spotify.com/artist/5FNHfTn3yzVpqdUyWwej0v","5FNHfTn3yzVpqdUyWwej0v",33508
37,"Fatboy Slim","WME","big beat, electronic","https://i.scdn.co/image/32376373e766c2676521d221624642a1708debfc",66,371111,"https://open.spotify.com/artist/4Y7tXHSEejGu1vQ9bwDdXW","4Y7tXHSEejGu1vQ9bwDdXW",511424
38,"Feed Me","WME","brostep, catstep, complextro, edm, electro house, filthstep","https://i.scdn.co/image/8587580e1e5a8d09177ca54739b7ed98ee0b8f9c",55,1325067,"https://open.spotify.com/artist/5FWi1mowu6uiU2ZHwr1rby","5FWi1mowu6uiU2ZHwr1rby",269449
39,"Felix Jaehn","WME","dance pop, edm, pop, tropical house","https://i.scdn.co/image/6d3d2088793fd225bfa77f320cece834d1809805",75,8215258,"https://open.spotify.com/artist/4bL2B6hmLlMWnUEZnorEtG","4bL2B6hmLlMWnUEZnorEtG",685860
40,"Frank Walker","WME","tropical pop edm","https://i.scdn.co/image/970028bd5058c39d1bae3fefef7ff90d9f043574",55,8117713,"https://open.spotify.com/artist/6rcE30MaP92XafelMNZ2Sq","6rcE30MaP92XafelMNZ2Sq",23132
41,"Galantis","WME","big room, dance pop, edm, electro house, pop, tropical house","https://i.scdn.co/image/5f57c69e2c34edb9847af7ada2e67449d1754df1",76,7688239,"https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu","4sTQVOfp9vEMCemLw50sbu",2224824
42,"Gareth Emery","WME","big room, edm, progressive electro house, progressive house, progressive trance, trance, uplifting trance","https://i.scdn.co/image/a87e328feafc86911fd3da414d741329fa24c9e0",61,593623,"https://open.spotify.com/artist/0hprEC0nsWuQPSHag1O2Vi","0hprEC0nsWuQPSHag1O2Vi",154148
43,"George FitzGerald","WME","bass music, future garage","https://i.scdn.co/image/b8ea90b7df65f54aeb3b080d855dcd2327703e96",60,2971456,"https://open.spotify.com/artist/3KOHpygRuo1ruQAbEneR3t","3KOHpygRuo1ruQAbEneR3t",58036
44,"Goldfrapp","WME","alternative dance, art pop, big beat, chamber pop, chamber psych, dance pop, dance-punk, electroclash, electronic, electropop, folk-pop, indietronica, neo-synthpop, new rave, new wave pop, pop rock, trip hop","https://i.scdn.co/image/4224df3fe879a0527199e43e57911d9e9e336c87",57,254413,"https://open.spotify.com/artist/5BKsn7SCN2XmbF7apdCpRS","5BKsn7SCN2XmbF7apdCpRS",276644
45,"Glowie","WME","icelandic pop","https://i.scdn.co/image/7a7f6229ff8e24a414c9db2039043e1935d56dfb",25,8697958,"https://open.spotify.com/artist/303SwmjLibkh8OJH5xxZOM","303SwmjLibkh8OJH5xxZOM",1647
46,"Groove Armada","WME","big beat, disco house, electronic, nu jazz, nu skool breaks, trip hop","https://i.scdn.co/image/d92b07becc4f9146722ed7cca9121a862267ddc1",60,71147,"https://open.spotify.com/artist/67tgMwUfnmqzYsNAtnP6YJ","67tgMwUfnmqzYsNAtnP6YJ",296514
47,"Guy Gerber","WME","deep melodic euro house, microhouse, minimal tech house, minimal techno, tech house","https://i.scdn.co/image/675db84236f1b8cc9e8cc605d11ef55c2713f082",42,343251,"https://open.spotify.com/artist/3bqBkAzdPwEDe1JUvb7ZeC","3bqBkAzdPwEDe1JUvb7ZeC",38496
48,"Hermitude","WME","aussietronica, australian dance, australian hip hop, deep australian indie, downtempo, edm, electronic trap, escape room","https://i.scdn.co/image/e51908331d69c213c885b119bc37748c75757ce8",59,332164,"https://open.spotify.com/artist/3fmMaLC5jjf2N4EC2kTx0u","3fmMaLC5jjf2N4EC2kTx0u",189266
49,"Holy Ghost!","WME","alternative dance, chillwave, dance-punk, filter house, indie psych-rock, indietronica, neo-synthpop, new rave, nu disco, shimmer pop","https://i.scdn.co/image/c427a337a78206317fe7ab42f44e2fbc194f52bd",47,272953,"https://open.spotify.com/artist/2Vhc7Y0Kc6HzMC6glKM4h6","2Vhc7Y0Kc6HzMC6glKM4h6",68918
50,"Icarus","WME","deep groove house, house","https://i.scdn.co/image/cce8712b28add2e1599a25bdf48e408505b6b55b",54,281343,"https://open.spotify.com/artist/0nUF7iT0e6D5xEl743Jfu3","0nUF7iT0e6D5xEl743Jfu3",16419
51,"Hot Since 82","WME","deep disco house, deep groove house, deep house, house, minimal tech house, tech house","https://i.scdn.co/image/d64799fbc8e7557cb917e32108a6a29b3472b8f3",52,5101163,"https://open.spotify.com/artist/1tRBmMtER4fGrzrt8O9VpS","1tRBmMtER4fGrzrt8O9VpS",111083
52,"Iglooghost","WME","escape room, indie r&b, vaporwave, wonky","https://i.scdn.co/image/6423845453d217c4d29e7a36a7deffffd6cc855b",46,8144793,"https://open.spotify.com/artist/7LCDnUQYE07fnKbo46SVLB","7LCDnUQYE07fnKbo46SVLB",27182
53,"Farley ""Jackmaster"" Funk","WME","acid house, chicago house, hip house","https://i.scdn.co/image/c8b55afcbfbe87b4e6a178c5bbe8c220c07336c3",25,176493,"https://open.spotify.com/artist/0B9P7RXrukgIdmutz9XMVN","0B9P7RXrukgIdmutz9XMVN",5426
54,"Jay Hardway","WME","big room, deep big room, edm, electro house, house, progressive electro house, progressive house, tropical house, tropical pop edm","https://i.scdn.co/image/9112e315a5c57abcf74bd1825525ffe1d5b992d8",63,7685974,"https://open.spotify.com/artist/12SPNXi0aDpFt0rMVbmLrr","12SPNXi0aDpFt0rMVbmLrr",226677
55,"Jean-Michel Jarre","WME","electronic, laboratorio, new romantic, new wave, vintage french electronic","https://i.scdn.co/image/b52c1d09b0fb64ab4a88b84f3166dc5886826be1",57,266428,"https://open.spotify.com/artist/5MhLmv7GgyjbxGqiIGasvT","5MhLmv7GgyjbxGqiIGasvT",213513
56,"Joris Voorn","WME","microhouse, minimal techno, tech house, techno","https://i.scdn.co/image/7fcaab5c872381f5900d16d4ff69889c7c01887b",49,525746,"https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","4jGpKAmwvU263l0tUh4xKU",64162
57,"Joseph Capriati","WME","deep minimal techno, minimal techno, tech house, techno","https://i.scdn.co/image/6733381099178c59620eafea714712eb5ee9182f",41,708120,"https://open.spotify.com/artist/7onsqSWPufMm5ZnUCECDpf","7onsqSWPufMm5ZnUCECDpf",86819
58,"Justice","WME","alternative dance, dance-punk, electro house, electronic, filter house, indietronica, new rave","https://i.scdn.co/image/58d9c87c082d3af6f8ea8dc7ac44dd3823280b45",65,301499,"https://open.spotify.com/artist/1gR0gsQYfi6joyO1dlp76N","1gR0gsQYfi6joyO1dlp76N",710877
59,"Kap Slap","WME","tropical pop edm","https://i.scdn.co/image/3a7be291d88a8288b95abe4bae9a7f44d156e040",46,4283996,"https://open.spotify.com/artist/1yRxS3CXYM7s6amlkEmozI","1yRxS3CXYM7s6amlkEmozI",28790
60,"Kayzo","WME","brostep, catstep, edm, electro house, electronic trap","https://i.scdn.co/image/0d5f1c1c5542091532217933e072ac1e8932f901",60,6809669,"https://open.spotify.com/artist/72iCiKwu6nu6Qq9emIwzYv","72iCiKwu6nu6Qq9emIwzYv",70809
61,"Kidswaste","WME","indie poptimism, vapor soul","https://i.scdn.co/image/5a5476937a822d5d60893852f74373b2cd777b49",55,8878804,"https://open.spotify.com/artist/4aCkc4HrwC4Dopig7RELoH","4aCkc4HrwC4Dopig7RELoH",17373
62,"Kygo","WME","edm, pop, tropical house","https://i.scdn.co/image/1caaca2be637b0c56bb0ede637e36a8bcca149d1",86,7738429,"https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4","23fqKkggKUBHNkbKtXEls4",3825148
63,"Leftfield","WME","acid house, big beat, breakbeat, downtempo, electronic, hardcore techno, trip hop","https://i.scdn.co/image/baa22e9e0e3b9400ebf715c0b075ed107235af9f",47,17885,"https://open.spotify.com/artist/72hqBMsw7x5jnfxxwkii8L","72hqBMsw7x5jnfxxwkii8L",91589
64,"Lido","WME","indie r&b, norwegian hip hop, norwegian pop, vapor twitch","https://i.scdn.co/image/5c9c61fe38f1123f775a892d4955fe6c4c0ba03f",60,302510,"https://open.spotify.com/artist/1aSwrSGBNGMLn9ymttfRkk","1aSwrSGBNGMLn9ymttfRkk",80312
65,"Lost Kings","WME","dance pop, deep tropical house, edm, electro house, indie poptimism, pop, tropical house","https://i.scdn.co/image/88bf8da8f895e8ff9027bce098f50c460a60efca",70,6375954,"https://open.spotify.com/artist/3hyEbRtp617pNCuuQjyOmc","3hyEbRtp617pNCuuQjyOmc",94067
66,"Loud Luxury","WME","edm, tropical house","https://i.scdn.co/image/504549a69a84517c1158e47cf727be9307a99044",81,5862829,"https://open.spotify.com/artist/6t1gpxYbY8OlLA7D2RiikQ","6t1gpxYbY8OlLA7D2RiikQ",42906
67,"M.I.A.","WME","dance pop, escape room, new rave, pop","https://i.scdn.co/image/31ef1aaf80f623deaeda9c8d5a4074b7f8b34516",69,493293,"https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU","0QJIPDAEDILuo8AIq3pMuU",717358
68,"Mako","WME","big room, deep tropical house, edm, electro house, indie poptimism, progressive electro house, tropical house","https://i.scdn.co/image/5445f2f3243b9a33fb6b24ee61f7621f51030060",70,281441,"https://open.spotify.com/artist/0Ye4nfYAA91T1X56gnlXAA","0Ye4nfYAA91T1X56gnlXAA",71626
69,"Madeon","WME","big room, complextro, edm, electro house, electropop, filter house","https://i.scdn.co/image/0f7ac71d433dec24ec02024825af7b4f137847fe",62,4660573,"https://open.spotify.com/artist/4pb4rqWSoGUgxm63xmJ8xc","4pb4rqWSoGUgxm63xmJ8xc",403801
70,"Malaa","WME","brostep, edm, electro house, electronic trap, house","https://i.scdn.co/image/6fe6f055cc5cd2ec0c2950b238128371d6368e0e",57,8673349,"https://open.spotify.com/artist/7w1eTNePApzDk8XtgykCPS","7w1eTNePApzDk8XtgykCPS",77303
71,"Martin Buttrich","WME","german techno, microhouse, minimal tech house, minimal techno, tech house","https://i.scdn.co/image/f49cc37a74b52c823cdeed93f290f1dd49b79308",36,582374,"https://open.spotify.com/artist/2bP72uOaVvJ2syINURI42n","2bP72uOaVvJ2syINURI42n",12411
72,"Martin Garrix","WME","big room, edm, pop, progressive house, tropical house","https://i.scdn.co/image/990f17c31b1cb4b4b2bc7b3d4780e2c9fd3a846a",87,5003643,"https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ","60d24wfXkVzDSfLS6hyCjZ",7617950
73,"Maya Jane Coles","WME","deep disco house, deep house, house, microhouse, minimal tech house, tech house","https://i.scdn.co/image/9109d918a8c139a45f31ef25c8bf5ef95b22f08a",55,646004,"https://open.spotify.com/artist/6TshTCYwh9ySzOO6Jy4Ux2","6TshTCYwh9ySzOO6Jy4Ux2",143232
74,"Massive Attack","WME","downtempo, electronic, trip hop","https://i.scdn.co/image/c8bbeedb05f38ae5cb982a7daf4bf7129cca892c",67,546131,"https://open.spotify.com/artist/6FXMGgJwohJLUSr5nVlf9X","6FXMGgJwohJLUSr5nVlf9X",974147
75,"M.I.A.","WME","dance pop, escape room, new rave, pop","https://i.scdn.co/image/31ef1aaf80f623deaeda9c8d5a4074b7f8b34516",69,493293,"https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU","0QJIPDAEDILuo8AIq3pMuU",717358
76,"Kölsch","WME","minimal techno, tech house, tropical house","https://i.scdn.co/image/701b346584d1dd4a01edcca5e6837c6cb55e268c",58,3861696,"https://open.spotify.com/artist/2D9Oe8R9UhbMvFAsMJpXj0","2D9Oe8R9UhbMvFAsMJpXj0",100343
77,"Michael W. Smith","WME","ccm, christian alternative rock, christian music, christian rock, world worship, worship","https://i.scdn.co/image/3708bb38da696479c22a6f0e88345750c8d9d348",61,268653,"https://open.spotify.com/artist/5aBxFPaaGk9204ssHUvXWN","5aBxFPaaGk9204ssHUvXWN",201951
