"id","name","agency","genres","image_url","popularity","songkick_id","spotify_url","spotify_id","spotify_followers"
152,"Deorro","WME","big room, dance pop, edm, electro house, melbourne bounce, pop, progressive electro house, tropical house","https://i.scdn.co/image/476809dfd990e91adb7c33c0981e1c7e9b073ec2",71,5817944,"https://open.spotify.com/artist/6VD4UEUPvtsemqD3mmTqCR","6VD4UEUPvtsemqD3mmTqCR",765840
153,"DJ Shadow","WME","big beat, downtempo, electronic, hip hop, trip hop, turntablism","https://i.scdn.co/image/2347b7d9f58d13bf6bb7dd85fb6e4f7b01fcdb2d",62,384058,"https://open.spotify.com/artist/5CE2IfdYZEQGIDsfiRm8SI","5CE2IfdYZEQGIDsfiRm8SI",277429
154,"Don Diablo","WME","big room, dance pop, edm, electro house, pop, progressive electro house, progressive house, tropical house","https://i.scdn.co/image/8e300462ea539531b1640897fed77380cb7e14e0",75,290562,"https://open.spotify.com/artist/1l2ekx5skC4gJH8djERwh1","1l2ekx5skC4gJH8djERwh1",1131293
155,"Jimmy Durante","WME","adult standards, cabaret, christmas, easy listening, lounge, swing, vocal jazz","https://i.scdn.co/image/e20b2a066e4b232fbf265a9db2952c550305fd02",46,8300138,"https://open.spotify.com/artist/5FNHfTn3yzVpqdUyWwej0v","5FNHfTn3yzVpqdUyWwej0v",33508
156,"Emmit Fenn","WME","indie poptimism, vapor soul","https://i.scdn.co/image/9dfa19df8fae821a9442a68e522d075047ad840c",57,9366384,"https://open.spotify.com/artist/3VVLqeEqQQqTgT8YhfY9Z6","3VVLqeEqQQqTgT8YhfY9Z6",42419
157,"Eric Prydz","WME","big room, disco house, edm, electro house, house, progressive electro house, progressive house, vocal house","https://i.scdn.co/image/7d52f298235cc6ddbbb14a66f546e00b2eb19c34",65,315347,"https://open.spotify.com/artist/5sm0jQ1mq0dusiLtDJ2b4R","5sm0jQ1mq0dusiLtDJ2b4R",251624
158,"Fatboy Slim","WME","big beat, electronic","https://i.scdn.co/image/32376373e766c2676521d221624642a1708debfc",66,371111,"https://open.spotify.com/artist/4Y7tXHSEejGu1vQ9bwDdXW","4Y7tXHSEejGu1vQ9bwDdXW",511424
159,"Feed Me","WME","brostep, catstep, complextro, edm, electro house, filthstep","https://i.scdn.co/image/8587580e1e5a8d09177ca54739b7ed98ee0b8f9c",55,1325067,"https://open.spotify.com/artist/5FWi1mowu6uiU2ZHwr1rby","5FWi1mowu6uiU2ZHwr1rby",269449
160,"Felix Jaehn","WME","dance pop, edm, pop, tropical house","https://i.scdn.co/image/6d3d2088793fd225bfa77f320cece834d1809805",75,8215258,"https://open.spotify.com/artist/4bL2B6hmLlMWnUEZnorEtG","4bL2B6hmLlMWnUEZnorEtG",685860
161,"Frank Walker","WME","tropical pop edm","https://i.scdn.co/image/970028bd5058c39d1bae3fefef7ff90d9f043574",55,8117713,"https://open.spotify.com/artist/6rcE30MaP92XafelMNZ2Sq","6rcE30MaP92XafelMNZ2Sq",23132
162,"George FitzGerald","WME","bass music, future garage","https://i.scdn.co/image/b8ea90b7df65f54aeb3b080d855dcd2327703e96",60,2971456,"https://open.spotify.com/artist/3KOHpygRuo1ruQAbEneR3t","3KOHpygRuo1ruQAbEneR3t",58036
163,"Glowie","WME","icelandic pop","https://i.scdn.co/image/7a7f6229ff8e24a414c9db2039043e1935d56dfb",25,8697958,"https://open.spotify.com/artist/303SwmjLibkh8OJH5xxZOM","303SwmjLibkh8OJH5xxZOM",1647
164,"Galantis","WME","big room, dance pop, edm, electro house, pop, tropical house","https://i.scdn.co/image/5f57c69e2c34edb9847af7ada2e67449d1754df1",76,7688239,"https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu","4sTQVOfp9vEMCemLw50sbu",2224824
165,"Gareth Emery","WME","big room, edm, progressive electro house, progressive house, progressive trance, trance, uplifting trance","https://i.scdn.co/image/a87e328feafc86911fd3da414d741329fa24c9e0",61,593623,"https://open.spotify.com/artist/0hprEC0nsWuQPSHag1O2Vi","0hprEC0nsWuQPSHag1O2Vi",154148
166,"Goldfrapp","WME","alternative dance, art pop, big beat, chamber pop, chamber psych, dance pop, dance-punk, electroclash, electronic, electropop, folk-pop, indietronica, neo-synthpop, new rave, new wave pop, pop rock, trip hop","https://i.scdn.co/image/4224df3fe879a0527199e43e57911d9e9e336c87",57,254413,"https://open.spotify.com/artist/5BKsn7SCN2XmbF7apdCpRS","5BKsn7SCN2XmbF7apdCpRS",276644
167,"Groove Armada","WME","big beat, disco house, electronic, nu jazz, nu skool breaks, trip hop","https://i.scdn.co/image/d92b07becc4f9146722ed7cca9121a862267ddc1",60,71147,"https://open.spotify.com/artist/67tgMwUfnmqzYsNAtnP6YJ","67tgMwUfnmqzYsNAtnP6YJ",296514
168,"Guy Gerber","WME","deep melodic euro house, microhouse, minimal tech house, minimal techno, tech house","https://i.scdn.co/image/675db84236f1b8cc9e8cc605d11ef55c2713f082",42,343251,"https://open.spotify.com/artist/3bqBkAzdPwEDe1JUvb7ZeC","3bqBkAzdPwEDe1JUvb7ZeC",38496
169,"Holy Ghost!","WME","alternative dance, chillwave, dance-punk, filter house, indie psych-rock, indietronica, neo-synthpop, new rave, nu disco, shimmer pop","https://i.scdn.co/image/c427a337a78206317fe7ab42f44e2fbc194f52bd",47,272953,"https://open.spotify.com/artist/2Vhc7Y0Kc6HzMC6glKM4h6","2Vhc7Y0Kc6HzMC6glKM4h6",68918
170,"Hermitude","WME","aussietronica, australian dance, australian hip hop, deep australian indie, downtempo, edm, electronic trap, escape room","https://i.scdn.co/image/e51908331d69c213c885b119bc37748c75757ce8",59,332164,"https://open.spotify.com/artist/3fmMaLC5jjf2N4EC2kTx0u","3fmMaLC5jjf2N4EC2kTx0u",189266
171,"Hot Since 82","WME","deep disco house, deep groove house, deep house, house, minimal tech house, tech house","https://i.scdn.co/image/d64799fbc8e7557cb917e32108a6a29b3472b8f3",52,5101163,"https://open.spotify.com/artist/1tRBmMtER4fGrzrt8O9VpS","1tRBmMtER4fGrzrt8O9VpS",111083
172,"Icarus","WME","deep groove house, house","https://i.scdn.co/image/cce8712b28add2e1599a25bdf48e408505b6b55b",54,281343,"https://open.spotify.com/artist/0nUF7iT0e6D5xEl743Jfu3","0nUF7iT0e6D5xEl743Jfu3",16419
173,"Iglooghost","WME","escape room, indie r&b, vaporwave, wonky","https://i.scdn.co/image/6423845453d217c4d29e7a36a7deffffd6cc855b",46,8144793,"https://open.spotify.com/artist/7LCDnUQYE07fnKbo46SVLB","7LCDnUQYE07fnKbo46SVLB",27182
174,"Farley ""Jackmaster"" Funk","WME","acid house, chicago house, hip house","https://i.scdn.co/image/c8b55afcbfbe87b4e6a178c5bbe8c220c07336c3",25,176493,"https://open.spotify.com/artist/0B9P7RXrukgIdmutz9XMVN","0B9P7RXrukgIdmutz9XMVN",5426
175,"Jean-Michel Jarre","WME","electronic, laboratorio, new romantic, new wave, vintage french electronic","https://i.scdn.co/image/b52c1d09b0fb64ab4a88b84f3166dc5886826be1",57,266428,"https://open.spotify.com/artist/5MhLmv7GgyjbxGqiIGasvT","5MhLmv7GgyjbxGqiIGasvT",213513
176,"Jay Hardway","WME","big room, deep big room, edm, electro house, house, progressive electro house, progressive house, tropical house, tropical pop edm","https://i.scdn.co/image/9112e315a5c57abcf74bd1825525ffe1d5b992d8",63,7685974,"https://open.spotify.com/artist/12SPNXi0aDpFt0rMVbmLrr","12SPNXi0aDpFt0rMVbmLrr",226677
177,"Joris Voorn","WME","microhouse, minimal techno, tech house, techno","https://i.scdn.co/image/7fcaab5c872381f5900d16d4ff69889c7c01887b",49,525746,"https://open.spotify.com/artist/4jGpKAmwvU263l0tUh4xKU","4jGpKAmwvU263l0tUh4xKU",64162
178,"Joseph Capriati","WME","deep minimal techno, minimal techno, tech house, techno","https://i.scdn.co/image/6733381099178c59620eafea714712eb5ee9182f",41,708120,"https://open.spotify.com/artist/7onsqSWPufMm5ZnUCECDpf","7onsqSWPufMm5ZnUCECDpf",86819
179,"Justice","WME","alternative dance, dance-punk, electro house, electronic, filter house, indietronica, new rave","https://i.scdn.co/image/58d9c87c082d3af6f8ea8dc7ac44dd3823280b45",65,301499,"https://open.spotify.com/artist/1gR0gsQYfi6joyO1dlp76N","1gR0gsQYfi6joyO1dlp76N",710877
180,"Kayzo","WME","brostep, catstep, edm, electro house, electronic trap","https://i.scdn.co/image/0d5f1c1c5542091532217933e072ac1e8932f901",60,6809669,"https://open.spotify.com/artist/72iCiKwu6nu6Qq9emIwzYv","72iCiKwu6nu6Qq9emIwzYv",70809
181,"Kap Slap","WME","tropical pop edm","https://i.scdn.co/image/3a7be291d88a8288b95abe4bae9a7f44d156e040",46,4283996,"https://open.spotify.com/artist/1yRxS3CXYM7s6amlkEmozI","1yRxS3CXYM7s6amlkEmozI",28790
182,"Kidswaste","WME","indie poptimism, vapor soul","https://i.scdn.co/image/5a5476937a822d5d60893852f74373b2cd777b49",55,8878804,"https://open.spotify.com/artist/4aCkc4HrwC4Dopig7RELoH","4aCkc4HrwC4Dopig7RELoH",17373
183,"Leftfield","WME","acid house, big beat, breakbeat, downtempo, electronic, hardcore techno, trip hop","https://i.scdn.co/image/baa22e9e0e3b9400ebf715c0b075ed107235af9f",47,17885,"https://open.spotify.com/artist/72hqBMsw7x5jnfxxwkii8L","72hqBMsw7x5jnfxxwkii8L",91589
184,"Kygo","WME","edm, pop, tropical house","https://i.scdn.co/image/1caaca2be637b0c56bb0ede637e36a8bcca149d1",86,7738429,"https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4","23fqKkggKUBHNkbKtXEls4",3825148
185,"Kölsch","WME","minimal techno, tech house, tropical house","https://i.scdn.co/image/701b346584d1dd4a01edcca5e6837c6cb55e268c",58,3861696,"https://open.spotify.com/artist/2D9Oe8R9UhbMvFAsMJpXj0","2D9Oe8R9UhbMvFAsMJpXj0",100343
186,"Lido","WME","indie r&b, norwegian hip hop, norwegian pop, vapor twitch","https://i.scdn.co/image/5c9c61fe38f1123f775a892d4955fe6c4c0ba03f",60,302510,"https://open.spotify.com/artist/1aSwrSGBNGMLn9ymttfRkk","1aSwrSGBNGMLn9ymttfRkk",80312
187,"M.I.A.","WME","dance pop, escape room, new rave, pop","https://i.scdn.co/image/31ef1aaf80f623deaeda9c8d5a4074b7f8b34516",69,493293,"https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU","0QJIPDAEDILuo8AIq3pMuU",717358
188,"Lost Kings","WME","dance pop, deep tropical house, edm, electro house, indie poptimism, pop, tropical house","https://i.scdn.co/image/88bf8da8f895e8ff9027bce098f50c460a60efca",70,6375954,"https://open.spotify.com/artist/3hyEbRtp617pNCuuQjyOmc","3hyEbRtp617pNCuuQjyOmc",94067
189,"Loud Luxury","WME","edm, tropical house","https://i.scdn.co/image/504549a69a84517c1158e47cf727be9307a99044",81,5862829,"https://open.spotify.com/artist/6t1gpxYbY8OlLA7D2RiikQ","6t1gpxYbY8OlLA7D2RiikQ",42906
190,"Madeon","WME","big room, complextro, edm, electro house, electropop, filter house","https://i.scdn.co/image/0f7ac71d433dec24ec02024825af7b4f137847fe",62,4660573,"https://open.spotify.com/artist/4pb4rqWSoGUgxm63xmJ8xc","4pb4rqWSoGUgxm63xmJ8xc",403801
191,"Mako","WME","big room, deep tropical house, edm, electro house, indie poptimism, progressive electro house, tropical house","https://i.scdn.co/image/5445f2f3243b9a33fb6b24ee61f7621f51030060",70,281441,"https://open.spotify.com/artist/0Ye4nfYAA91T1X56gnlXAA","0Ye4nfYAA91T1X56gnlXAA",71626
192,"Malaa","WME","brostep, edm, electro house, electronic trap, house","https://i.scdn.co/image/6fe6f055cc5cd2ec0c2950b238128371d6368e0e",57,8673349,"https://open.spotify.com/artist/7w1eTNePApzDk8XtgykCPS","7w1eTNePApzDk8XtgykCPS",77303
193,"Martin Buttrich","WME","german techno, microhouse, minimal tech house, minimal techno, tech house","https://i.scdn.co/image/f49cc37a74b52c823cdeed93f290f1dd49b79308",36,582374,"https://open.spotify.com/artist/2bP72uOaVvJ2syINURI42n","2bP72uOaVvJ2syINURI42n",12411
194,"Martin Garrix","WME","big room, edm, pop, progressive house, tropical house","https://i.scdn.co/image/990f17c31b1cb4b4b2bc7b3d4780e2c9fd3a846a",87,5003643,"https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ","60d24wfXkVzDSfLS6hyCjZ",7617950
195,"Massive Attack","WME","downtempo, electronic, trip hop","https://i.scdn.co/image/c8bbeedb05f38ae5cb982a7daf4bf7129cca892c",67,546131,"https://open.spotify.com/artist/6FXMGgJwohJLUSr5nVlf9X","6FXMGgJwohJLUSr5nVlf9X",974147
196,"Maya Jane Coles","WME","deep disco house, deep house, house, microhouse, minimal tech house, tech house","https://i.scdn.co/image/9109d918a8c139a45f31ef25c8bf5ef95b22f08a",55,646004,"https://open.spotify.com/artist/6TshTCYwh9ySzOO6Jy4Ux2","6TshTCYwh9ySzOO6Jy4Ux2",143232
197,"Michael Brun","WME","big room, edm, progressive electro house","https://i.scdn.co/image/ab4e286f78b9b10507708cb2f1ce5ceae49602e5",61,4714098,"https://open.spotify.com/artist/1HcAkAeL4xf02wzAnl7mIV","1HcAkAeL4xf02wzAnl7mIV",24121
198,"M.I.A.","WME","dance pop, escape room, new rave, pop","https://i.scdn.co/image/31ef1aaf80f623deaeda9c8d5a4074b7f8b34516",69,493293,"https://open.spotify.com/artist/0QJIPDAEDILuo8AIq3pMuU","0QJIPDAEDILuo8AIq3pMuU",717358
199,"Michael W. Smith","WME","ccm, christian alternative rock, christian music, christian rock, world worship, worship","https://i.scdn.co/image/3708bb38da696479c22a6f0e88345750c8d9d348",61,268653,"https://open.spotify.com/artist/5aBxFPaaGk9204ssHUvXWN","5aBxFPaaGk9204ssHUvXWN",201951
200,"Miike Snow","WME","alternative dance, dance-punk, electropop, indie pop, indie rock, indietronica, modern rock, new rave, shimmer pop, swedish electropop, swedish indie pop, swedish synthpop","https://i.scdn.co/image/b3944378d08ba28b16c494cc7f63703175169251",63,2391223,"https://open.spotify.com/artist/4l1cKWYW591xnwEGxpUg3J","4l1cKWYW591xnwEGxpUg3J",464937
201,"Museum Of Love","WME","etherpop, gauze pop","https://i.scdn.co/image/dfc4bf71d56ce85c3565ca941c175a925f0b3aef",21,7063309,"https://open.spotify.com/artist/2nIzOTNOvPxPlgzB4GQHPc","2nIzOTNOvPxPlgzB4GQHPc",2891
202,"NERO","WME","brostep, drum and bass, edm, electro house","https://i.scdn.co/image/02c87a6ce8c51f4a9f2198ab870169597f3e99ca",59,53462,"https://open.spotify.com/artist/4uRYpUQZrNrY5t8tAv3XrD","4uRYpUQZrNrY5t8tAv3XrD",656561
203,"No Mana","WME","complextro, edm, electro house, progressive house","https://i.scdn.co/image/8b9571ab2156cd6af10677fd69444735dbbe8b71",42,8594189,"https://open.spotify.com/artist/20yuGdfbRkW0HH3OfG1Nkg","20yuGdfbRkW0HH3OfG1Nkg",17798
204,"Oneohtrix Point Never","WME","ambient, art pop, art rock, bass music, chamber psych, chillwave, compositional ambient, dream pop, drone, electronic, escape room, experimental, experimental pop, experimental rock, fluxwork, fourth world, freak folk, hauntology, indie r&b, indietronica, intelligent dance music, mandible, microhouse, neo-psychedelic, noise pop, noise rock, outsider house, post-rock, vaporwave, wonky","https://i.scdn.co/image/e6d52082eaf5384a035ea0b87e176d65fcad4e9c",51,2437906,"https://open.spotify.com/artist/2wPDbhaGXCqROrVmwDdCrK","2wPDbhaGXCqROrVmwDdCrK",74361
205,"Netsky","WME","drum and bass, liquid funk","https://i.scdn.co/image/3df0b32c15a1dafc37644ab0332b9d0f1f114462",64,2884896,"https://open.spotify.com/artist/5TgQ66WuWkoQ2xYxaSTnVP","5TgQ66WuWkoQ2xYxaSTnVP",305650
206,"NERVO","WME","australian dance, big room, dance pop, deep big room, edm, electro house, house, progressive electro house, progressive house","https://i.scdn.co/image/37449ac5ef413d87861fd58e75709d2143ffbba6",63,1118443,"https://open.spotify.com/artist/4j5KBTO4tk7up54ZirNGvK","4j5KBTO4tk7up54ZirNGvK",525229
207,"Orbital","WME","acid house, big beat, breakbeat, drum and bass, electronic, hardcore techno, intelligent dance music, trip hop","https://i.scdn.co/image/9b33ab9dad9be8d90c896c6d9642318d2d1e3a25",54,271609,"https://open.spotify.com/artist/3csPCeXsj2wezyvkRFzvmV","3csPCeXsj2wezyvkRFzvmV",133549
208,"Paper Diamond","WME","glitch hop","https://i.scdn.co/image/9d65cf530372cebac4e2326310bf528095a38ec8",31,3786646,"https://open.spotify.com/artist/70YdZdpRWH0JNQc8ABCiAU","70YdZdpRWH0JNQc8ABCiAU",24312
209,"Paris Hilton","WME","dance pop, post-teen pop, strut","https://i.scdn.co/image/37dc3f652612336fda4617854b9371109602ff32",47,502783,"https://open.spotify.com/artist/1vkJFCwstOoJO7yQ4lTtLK","1vkJFCwstOoJO7yQ4lTtLK",224091
210,"Espinoza Paz","WME","banda, grupera, norteno, ranchera, regional mexican","https://i.scdn.co/image/e6d83b4c5689784858a02fc82dbd9a7b1653809e",64,102283,"https://open.spotify.com/artist/01rgao9OzfBm2BOHWJpi1Y","01rgao9OzfBm2BOHWJpi1Y",753453
211,"Peggy Gou","WME","chicago house, deep house, float house","https://i.scdn.co/image/56a60dc559ac3a0f2bd66e419c42d0d45e0ae157",51,8676764,"https://open.spotify.com/artist/2mLA48B366zkELXYx7hcDN","2mLA48B366zkELXYx7hcDN",47838
212,"Pet Shop Boys","WME","art pop, dance pop, dance rock, europop, new romantic, new wave, new wave pop, permanent wave, synthpop","https://i.scdn.co/image/31f687d07947ecb10d8b8cdfe16db074cc1c87e7",67,550013,"https://open.spotify.com/artist/2ycnb8Er79LoH2AsR5ldjh","2ycnb8Er79LoH2AsR5ldjh",633592
213,"Pete Tong","WME","disco house, electronic","https://i.scdn.co/image/ca2d19b6229417a4292cf8dbf44e9f07b71abfb9",52,508028,"https://open.spotify.com/artist/6n1t55WMsSIUFHrAL4mUsB","6n1t55WMsSIUFHrAL4mUsB",113608
214,"Plastikman","WME","acid house, acid techno, detroit techno, dub techno, electronic, intelligent dance music, microhouse, minimal techno, tech house, techno","https://i.scdn.co/image/11bb080b67b65597026ba4f38c9ed9000bec6a5c",35,493466,"https://open.spotify.com/artist/7GoFQNOTX0suC6Tn59qx8n","7GoFQNOTX0suC6Tn59qx8n",41734
215,"Robert DeLong","WME","indie pop, indietronica, modern alternative rock, modern rock","https://i.scdn.co/image/ccaa5e2084831469f114e83f0772a53002d0a6da",55,1022209,"https://open.spotify.com/artist/42crL07E4WPfVovyUtMpvC","42crL07E4WPfVovyUtMpvC",81863
216,"Porter Robinson","WME","big room, brostep, complextro, edm, electro house, pop, progressive electro house","https://i.scdn.co/image/e17cf58b24225d6721c8995bb7e9bcee88edc1e7",64,3821916,"https://open.spotify.com/artist/3dz0NnIZhtKKeXZxLOxCam","3dz0NnIZhtKKeXZxLOxCam",594046
217,"Richie Hawtin","WME","detroit techno, microhouse, minimal techno, tech house, techno","https://i.scdn.co/image/ed149b9c3ef4ea200c9d2e110ae5370a49a3bfbd",38,146504,"https://open.spotify.com/artist/3AhwIUus3pIaA3CvYBEtpy","3AhwIUus3pIaA3CvYBEtpy",139692
218,"Sam Feldt","WME","dance pop, deep tropical house, edm, electro house, pop, tropical house","https://i.scdn.co/image/62e52a4d9e1c9cdb7dc906d3b72eb2866f7f3f8a",73,8386078,"https://open.spotify.com/artist/20gsENnposVs2I4rQ5kvrf","20gsENnposVs2I4rQ5kvrf",281246
219,"Seth Troxler","WME","minimal tech house, minimal techno","https://i.scdn.co/image/0d2db03e710b07ce622c761a6a7263b811f06384",35,2328789,"https://open.spotify.com/artist/3JkLFcTej6tdwZoQT6Nx4B","3JkLFcTej6tdwZoQT6Nx4B",58765
220,"Savoy","WME","brostep, catstep, chillstep, complextro, edm, electro house, tracestep","https://i.scdn.co/image/23ac87f1b81fea3f9008a25533994ab6b106c451",44,540974,"https://open.spotify.com/artist/25vU5DYwHIHhg1ViWV3SJq","25vU5DYwHIHhg1ViWV3SJq",20122
221,"Showtek","WME","big room, deep big room, edm, electro house, hardstyle, progressive electro house","https://i.scdn.co/image/3e85fa1c3bdd6d54d32e8edb799c313741b78962",71,600188,"https://open.spotify.com/artist/3gk0OYeLFWYupGFRHqLSR7","3gk0OYeLFWYupGFRHqLSR7",380424
222,"SG Lewis","WME","electropop, indie r&b, tropical house, vapor soul","https://i.scdn.co/image/7f3db1b2495fe1420bb08945b6c3411bb78d4c59",65,8252688,"https://open.spotify.com/artist/0GG2cWaonE4JPrjcCCQ1EG","0GG2cWaonE4JPrjcCCQ1EG",98863
223,"Skrillex","WME","brostep, complextro, edm, electro","https://i.scdn.co/image/e352d8a030acf0c2858a74c5710dc2640b1b4e63",81,3084961,"https://open.spotify.com/artist/5he5w2lnU9x7JFhnwcekXX","5he5w2lnU9x7JFhnwcekXX",6818475
224,"Soulwax","WME","alternative dance, belgian indie, big beat, dance-punk, electro house, electroclash, electronic, filter house, indietronica, mashup, new rave","https://i.scdn.co/image/417d68a62c258e9adb243f1a263bb73f5d913c7a",52,3715721,"https://open.spotify.com/artist/43mWhBXSflupNLuNjM5vff","43mWhBXSflupNLuNjM5vff",120627
225,"St. Lucia","WME","alternative dance, chillwave, electropop, indie pop, indie poptimism, indie psych-rock, indietronica, metropopolis, modern alternative rock, modern rock, neo-synthpop, shimmer pop, vapor soul","https://i.scdn.co/image/3e6aa92ab34ac29f575a51cd0af2deeed7969435",60,4362243,"https://open.spotify.com/artist/5WId4o5jdGVhptNU0uqKxu","5WId4o5jdGVhptNU0uqKxu",163291
226,"Spor","WME","drum and bass, liquid funk, neurofunk","https://i.scdn.co/image/6f421eb370d5be0b269a5610cbf2a42e465dfb2b",40,231037,"https://open.spotify.com/artist/42EZt9LfgsaF0WHlDC3FoM","42EZt9LfgsaF0WHlDC3FoM",28755
