"id","name","agency","genres","image_url","popularity","songkick_id","spotify_url","spotify_id","spotify_followers"
377,"Jade Cicada","CAA","glitch hop","https://i.scdn.co/image/6bf38c2a98bbfe910185f4e6fc11c718deb03c7f",38,8632099,"https://open.spotify.com/artist/6HFxqZ6WaTb7TQUhNsK25o","6HFxqZ6WaTb7TQUhNsK25o",7101
378,"Icona Pop","CAA","candy pop, dance pop, electropop, metropopolis, pop, swedish electropop, swedish synthpop","https://i.scdn.co/image/bb035d6b00fe92a6ff3793f9b710e64f2706aa26",67,4030766,"https://open.spotify.com/artist/1VBflYyxBhnDc9uVib98rw","1VBflYyxBhnDc9uVib98rw",605334
379,"IHF","CAA","vapor soul, vapor twitch","https://i.scdn.co/image/05b35fb6a059c683da89af467d75356e9791fdf8",47,2319311,"https://open.spotify.com/artist/34P1IGH1mIqdaVkfRuTebV","34P1IGH1mIqdaVkfRuTebV",7263
380,"Jack Garratt","CAA","indie r&b","https://i.scdn.co/image/528501e25a55c0553d908a4c0abdbfb42f1e185b",59,937546,"https://open.spotify.com/artist/1Zp054Jc86WVKCxKEqZGOA","1Zp054Jc86WVKCxKEqZGOA",294447
381,"Hudson Mohawke","CAA","bass music, scottish hip hop, wonky","https://i.scdn.co/image/ab2775c046ce108d1e2d340588f503529a2cd6c5",49,674970,"https://open.spotify.com/artist/6olWbKW2VLhFCHfOi0iEDb","6olWbKW2VLhFCHfOi0iEDb",86078
382,"Jagwar Ma","CAA","alternative dance, australian alternative rock, indietronica","https://i.scdn.co/image/930b425212c936ae5502285584301e77541d30ae",41,5246973,"https://open.spotify.com/artist/6fEO1r9Y9TYL9O4w5kVPmc","6fEO1r9Y9TYL9O4w5kVPmc",90857
383,"Jadu Heart","CAA","indie r&b, indietronica, vapor soul, vapor twitch","https://i.scdn.co/image/618947ffee0af463995d50e0abf9d1945904e7a9",50,8753129,"https://open.spotify.com/artist/7vjRpVXoecwKTEsrb9iscj","7vjRpVXoecwKTEsrb9iscj",14750
384,"Joe Jonas","CAA","post-teen pop","https://i.scdn.co/image/c5c79f7fd7c5ed11b629ac5a3a2a912a897787a3",65,1999413,"https://open.spotify.com/artist/7gbmX8SsfjEjxDMzBi1ZOL","7gbmX8SsfjEjxDMzBi1ZOL",504547
385,"Janelle Kroll","CAA","indie electro-pop","https://i.scdn.co/image/f1e913c36aec032a29d31653c9106d319a46475f",53,2355050,"https://open.spotify.com/artist/50bLYJ4e3ZR2chodK8oMW9","50bLYJ4e3ZR2chodK8oMW9",6177
386,"Jerome Price","CAA","deep groove house","https://i.scdn.co/image/f5f62ffd219b8a9c4be43a69e2dc38e8ea8acdd5",40,7158449,"https://open.spotify.com/artist/4EREP1nDxGjXE6V4sOuUy8","4EREP1nDxGjXE6V4sOuUy8",2334
387,"Jamie Jones","CAA","deep disco house, deep house, house, minimal tech house, minimal techno, tech house","https://i.scdn.co/image/9a1ae80e31c649fcfd2c9239364e6722a5d263c0",50,160258,"https://open.spotify.com/artist/4admDxmnri5Zco0xYrJ0ji","4admDxmnri5Zco0xYrJ0ji",108368
388,"Kasbo","CAA","catstep, edm, electropop, indie poptimism, swedish electropop, tropical house, vapor soul, vapor twitch","https://i.scdn.co/image/555a5dc9cd8020c9552bd5e1b414e72e98cbe627",65,8898454,"https://open.spotify.com/artist/1ikID9RZZMvkuBGDWrqajq","1ikID9RZZMvkuBGDWrqajq",51604
389,"Justin Caruso","CAA","tropical pop edm","https://i.scdn.co/image/917f144bdf593c2078ac115da44677a682d354f7",53,8690929,"https://open.spotify.com/artist/1NyxTiCivDmzgFWYD1V01m","1NyxTiCivDmzgFWYD1V01m",10412
390,"KDA","CAA","deep groove house, house","https://i.scdn.co/image/c53f3d41bf02264dfa27520b8f9c486886a8ac80",55,204078,"https://open.spotify.com/artist/3EK3opK9Hp93HJjBPupzfg","3EK3opK9Hp93HJjBPupzfg",10660
391,"Mayuko Kamio","CAA","japanese classical performance, violin","https://i.scdn.co/image/a8fb9989f3b90e46154d201581a3d878f9f1caaf",13,937963,"https://open.spotify.com/artist/7y5nYx9fT5eqX2UJvCZqjF","7y5nYx9fT5eqX2UJvCZqjF",760
392,"Kraddy","CAA","glitch hop","https://i.scdn.co/image/9af926f32f071e1b65bc64da3ef2303cece49438",39,526089,"https://open.spotify.com/artist/4oz8w4VbKJIgBUkLRCJgm7","4oz8w4VbKJIgBUkLRCJgm7",32931
393,"Kidnap","CAA","future garage","https://i.scdn.co/image/8f4d72ca0e457e0f1a91bb3a0af466588ffe5b67",47,406747,"https://open.spotify.com/artist/3PvqCbhNlq96JXxPszCMZT","3PvqCbhNlq96JXxPszCMZT",36834
394,"Klingande","CAA","deep house, deep tropical house, edm, tropical house","https://i.scdn.co/image/36a7590dfc4ff978ee3b112a12d06c571ada7bfd",69,6982489,"https://open.spotify.com/artist/1L9i6qZYIGQedgM9QLSyzb","1L9i6qZYIGQedgM9QLSyzb",285160
395,"Kungs","CAA","deep tropical house, edm, pop, tropical house","https://i.scdn.co/image/ef69d40757e66855aad1a8264c8507f94c609aef",70,8495643,"https://open.spotify.com/artist/7keGfmQR4X5w0two1xKZ7d","7keGfmQR4X5w0two1xKZ7d",431535
396,"Kylie Minogue","CAA","australian dance, australian pop, dance pop, electropop, eurodance, europop, new wave pop, pop, pop rock","https://i.scdn.co/image/ecdb66b55178aa18aab936a53ccbb1b047fe5446",70,345678,"https://open.spotify.com/artist/4RVnAU35WRWra6OZ3CbbMA","4RVnAU35WRWra6OZ3CbbMA",670836
397,"KRANE","CAA","bass trap, brostep, electronic trap, tropical pop edm, vapor twitch, wave","https://i.scdn.co/image/ee1f077fe515b6c54f69c7f0555f9b34dd821a3d",51,8978334,"https://open.spotify.com/artist/2aOoD3zsuYforFcDvUpZoH","2aOoD3zsuYforFcDvUpZoH",32189
398,"Lee Burridge","CAA","deep melodic euro house, minimal tech house, tech house","https://i.scdn.co/image/b3418572fa013aa747ffc67963d43d4ca11eb7de",46,63864,"https://open.spotify.com/artist/0334oJHhRSKJRHKpE9i62h","0334oJHhRSKJRHKpE9i62h",19858
399,"Little Dragon","CAA","alternative dance, art pop, chillwave, downtempo, electronic, electropop, indie r&b, indietronica, neo soul, new rave, swedish electropop, swedish synthpop, trip hop","https://i.scdn.co/image/c4478d34ed900a023fb8a29957cba0cb97aee70e",66,2561,"https://open.spotify.com/artist/6Tyzp9KzpiZ04DABQoedps","6Tyzp9KzpiZ04DABQoedps",403415
400,"Lee Foss","CAA","deep disco house, deep house, house, minimal tech house","https://i.scdn.co/image/fe1415ba951e642adf23bcf7cf252ee56d03a860",46,628222,"https://open.spotify.com/artist/44T94QQEc60Jf7kqGY6Rip","44T94QQEc60Jf7kqGY6Rip",34274
401,"Loosid","CAA","catstep","https://i.scdn.co/image/386421ac64e839bed2a1aad29b2155445e816caa",36,8779964,"https://open.spotify.com/artist/08yt0VBNhmjTKfuZvt8ALq","08yt0VBNhmjTKfuZvt8ALq",4226
402,"Kaleida","CAA","electropop, metropopolis, vapor pop","https://i.scdn.co/image/419196297307f88aefad539b55215637b23ec962",48,210174,"https://open.spotify.com/artist/6zyPKJ4ePhYLsBEy4A6BVX","6zyPKJ4ePhYLsBEy4A6BVX",26379
403,"Jonny Greenwood","CAA","british contemporary classical, british soundtrack, compositional ambient, soundtrack","https://i.scdn.co/image/a8df4de95fbf1b76a98b01a683f3f5cc0738064b",51,330185,"https://open.spotify.com/artist/0z9s3P5vCzKcUBSxgBDyLU","0z9s3P5vCzKcUBSxgBDyLU",51400
404,"Lana Del Rey","CAA","dance pop, pop","https://i.scdn.co/image/56a3782b07eab32b5340f164c566349450ee84cd",84,2867646,"https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa","00FQb4jTyendYWaN8pK0wa",7142726
405,"Lykke Li","CAA","art pop, chamber pop, electropop, folk-pop, indie pop, indie r&b, indietronica, pop, swedish electropop, swedish indie pop, swedish pop","https://i.scdn.co/image/eebaf06a86ea9b59f8701fc95c5d39e1b441608c",69,975680,"https://open.spotify.com/artist/6oBm8HB0yfrIc9IHbxs6in","6oBm8HB0yfrIc9IHbxs6in",1088704
406,"Mallrat","CAA","aussietronica, deep australian indie, electropop, vapor soul","https://i.scdn.co/image/e2f9f18773056b4672e011a61573a5decba41586",63,8718779,"https://open.spotify.com/artist/4OSArit7O2Jaj4mgf3YN7A","4OSArit7O2Jaj4mgf3YN7A",39732
407,"Lost Frequencies","CAA","deep tropical house, edm, pop, tropical house","https://i.scdn.co/image/409282be5ed84091f39786e64dc94500122537ea",75,8423943,"https://open.spotify.com/artist/7f5Zgnp2spUuuzKplmRkt7","7f5Zgnp2spUuuzKplmRkt7",969441
408,"MSTRKRFT","CAA","alternative dance, dance-punk, electro house, filter house, new rave","https://i.scdn.co/image/853b5e08a13344b538904f0b81b6b205a8faabbf",41,32946,"https://open.spotify.com/artist/2squZ8HjM4AzR0j6jsPn4a","2squZ8HjM4AzR0j6jsPn4a",67911
409,"mansionz","CAA","emo rap, pop, pop rap","https://i.scdn.co/image/e8e932b93506e47dccc859fe0387218e885a3f99",65,8937979,"https://open.spotify.com/artist/2o8lOQRjzsSC8UdbNN88HN","2o8lOQRjzsSC8UdbNN88HN",145400
410,"Kraftwerk","CAA","art pop, art rock, dance rock, electro, electronic, german techno, krautrock, new romantic, new wave, synthpop","https://i.scdn.co/image/1142c1fcfe958a3b0e3000c08840dee5ed0949b2",56,507825,"https://open.spotify.com/artist/0dmPX6ovclgOy8WWJaFEUU","0dmPX6ovclgOy8WWJaFEUU",307113
411,"Markus Schulz","CAA","big room, edm, progressive house, progressive trance, trance, uplifting trance","https://i.scdn.co/image/f075f8612b99d602ce01d6cd19bd55ee281bf727",55,282481,"https://open.spotify.com/artist/6OO0PboZcIWUWL7j2IyeoL","6OO0PboZcIWUWL7j2IyeoL",163893
412,"Max Frost","CAA","austindie, indie pop, indie poptimism, indietronica, modern alternative rock, modern rock","https://i.scdn.co/image/ebcdd1a279a513ec298eee863a07478f9e9326bb",61,5212623,"https://open.spotify.com/artist/7r8xR0LmnaAM623MmRDn1V","7r8xR0LmnaAM623MmRDn1V",56159
413,"Mike WiLL Made-It","CAA","gangster rap, hip hop, pop, pop rap, rap, southern hip hop, trap music","https://i.scdn.co/image/51d133a97907d8edc7031e5de5e1bc62f9a89ba3",70,7565724,"https://open.spotify.com/artist/0NWbwDZY1VkRqFafuQm6wk","0NWbwDZY1VkRqFafuQm6wk",677964
414,"Michal Menert","CAA","glitch hop","https://i.scdn.co/image/2b9489def22dc91790c378bb84b9fdd8ad354592",41,3388436,"https://open.spotify.com/artist/5JBNcYBpRMPc5oZO6a9MfD","5JBNcYBpRMPc5oZO6a9MfD",18573
415,"Matt DiMona","CAA","vapor soul","https://i.scdn.co/image/adfd86b500a95f499a1a612d55f6c5e677d9e48e",47,9678074,"https://open.spotify.com/artist/1PMiXPKjsgXEDDcfIRNVaq","1PMiXPKjsgXEDDcfIRNVaq",6087
416,"Jonas Blue","CAA","dance pop, edm, pop, tropical house","https://i.scdn.co/image/0373af0dddf650ce68086c3480cb9ea9766bde56",85,8784094,"https://open.spotify.com/artist/1HBjj22wzbscIZ9sEb5dyf","1HBjj22wzbscIZ9sEb5dyf",1326776
417,"Mark Ronson","CAA","dance pop, pop","https://i.scdn.co/image/3471856cca60db3c9bdf84bce102b5356d696b61",82,296466,"https://open.spotify.com/artist/3hv9jJF3adDNsBSIQDqcjp","3hv9jJF3adDNsBSIQDqcjp",439167
418,"Monolink","CAA","deep euro house, deep melodic euro house, tech house","https://i.scdn.co/image/004eea3b0d96f1fa570db14e20162b502e6f368a",53,8286163,"https://open.spotify.com/artist/2I4hRNCYkPKJQlkoEZKjYx","2I4hRNCYkPKJQlkoEZKjYx",31241
419,"Motez","CAA","aussietronica","https://i.scdn.co/image/5ea3b8d87ea743abba9aceb80a929a3619535c1c",48,7111769,"https://open.spotify.com/artist/3SwgftmsT5rVepCSSco3ZR","3SwgftmsT5rVepCSSco3ZR",12512
420,"Mo Kolours","CAA","abstract beats, indie jazz, wonky","https://i.scdn.co/image/18e00d0f243da2d0a23ecd59621d82dd9d89fad6",35,4460623,"https://open.spotify.com/artist/7o9hTqdhcddND3te69BBsk","7o9hTqdhcddND3te69BBsk",9800
421,"Mashrou' Leila","CAA","arab alternative","https://i.scdn.co/image/10d6ca5a4caeecc5ced680923ea0132ffeac9c19",48,4476993,"https://open.spotify.com/artist/2RIrl9cApI8HwM6aF4Jt5m","2RIrl9cApI8HwM6aF4Jt5m",49661
422,"Nicky Romero","CAA","big room, dance pop, deep big room, edm, electro house, house, pop, progressive electro house, progressive house, tropical house","https://i.scdn.co/image/71ed8ae09b7d754d5ff957fd861c46b2b3c1d289",71,3803451,"https://open.spotify.com/artist/5ChF3i92IPZHduM7jN3dpg","5ChF3i92IPZHduM7jN3dpg",1369403
423,"Oberhofer","CAA","brooklyn indie","https://i.scdn.co/image/cd4f7a2d2436143034266a5e44450e3fb13d08a1",42,652197,"https://open.spotify.com/artist/5zb7wVUx1vTXLB6HX26EnX","5zb7wVUx1vTXLB6HX26EnX",33777
424,"Mutemath","CAA","dreamo","https://i.scdn.co/image/c9de0a4831b27d7f405edd0aecc25ff3fa6dfaec",56,524956,"https://open.spotify.com/artist/1J9Z9bhqkgyqseEi85cbyx","1J9Z9bhqkgyqseEi85cbyx",150247
425,"Oliver Heldens","CAA","big room, dance pop, deep groove house, edm, electro house, house, progressive electro house, progressive house, tropical house","https://i.scdn.co/image/e54d63920f658f7a3acc27317489af0486b2252e",71,7776184,"https://open.spotify.com/artist/5nki7yRhxgM509M5ADlN1p","5nki7yRhxgM509M5ADlN1p",656896
426,"Otzeki","CAA","french indietronica","https://i.scdn.co/image/35610f4936d10947b1caec5bc54ef0060d018323",44,8557409,"https://open.spotify.com/artist/6uI2KKGvDh27bByTg5RAeF","6uI2KKGvDh27bByTg5RAeF",11308
427,"Monte Booker","CAA","indie r&b, underground hip hop","https://i.scdn.co/image/da04b6970dbad3055da79edb0f691f38d2eb5abc",54,8668664,"https://open.spotify.com/artist/4p75GTNEXwsAAkpweMVtKo","4p75GTNEXwsAAkpweMVtKo",32243
428,"Pretty Lights","CAA","edm, glitch hop, jam band","https://i.scdn.co/image/ce3d98b2501c6fbc125139797a82d94b2c4ae41b",59,645604,"https://open.spotify.com/artist/4iVhFmG8YCCEHANGeUUS9q","4iVhFmG8YCCEHANGeUUS9q",436188
429,"Owl City","CAA","pop, pop punk, pop rock, post-teen pop","https://i.scdn.co/image/16cfd34449fabdebefffd80ab1e77678f05ffe6c",72,607163,"https://open.spotify.com/artist/07QEuhtrNmmZ0zEcqE9SF6","07QEuhtrNmmZ0zEcqE9SF6",1550362
430,"Paul Kalkbrenner","CAA","german techno, minimal techno, tech house","https://i.scdn.co/image/9a0a9f99aea7bf95b3babc1db665eca7f5ff5c4a",65,525648,"https://open.spotify.com/artist/0rasA5Z5h1ITtHelCpfu9R","0rasA5Z5h1ITtHelCpfu9R",583104
431,"Patrick Baker","CAA","deep tropical house","https://i.scdn.co/image/5020a132c90d7d39b05200a48b61a8ef337ff8d0",51,6011364,"https://open.spotify.com/artist/73PTYegu3D1i5vRERzcBhT","73PTYegu3D1i5vRERzcBhT",3722
432,"Q-Tip","CAA","alternative hip hop, east coast hip hop, hardcore hip hop, hip hop, neo soul, pop rap, southern hip hop","https://i.scdn.co/image/de7804e485499fb93165fb84bb6d655232c561e2",63,411349,"https://open.spotify.com/artist/3ZotbHeyVQKxQCPDJuQ4SU","3ZotbHeyVQKxQCPDJuQ4SU",267280
433,"Radiohead","CAA","alternative rock, art rock, melancholia, modern rock, permanent wave, rock","https://i.scdn.co/image/afcd616e1ef2d2786f47b3b4a8a6aeea24a72adc",79,253846,"https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb","4Z8W4fKeB5YxbusRsdQVPb",3570377
434,"Naughty Boy","CAA","dance pop, pop, pop rap, tropical house, uk contemporary r&b","https://i.scdn.co/image/912bac7ba0aa5c776f2fb8566aa738545cb206c3",66,732760,"https://open.spotify.com/artist/1bT7m67vi78r2oqvxrP3X5","1bT7m67vi78r2oqvxrP3X5",218505
435,"New Order","CAA","alternative rock, art rock, britpop, dance rock, electronic, madchester, new romantic, new wave, new wave pop, permanent wave, post-punk, rock, synthpop, uk post-punk","https://i.scdn.co/image/6e08df346690cf07811a55915c44ee9501c4e4fc",68,434538,"https://open.spotify.com/artist/0yNLKJebCb8Aueb54LYya3","0yNLKJebCb8Aueb54LYya3",717782
436,"Purple Disco Machine","CAA","deep house, disco house, house, tropical house","https://i.scdn.co/image/b9b42100dc3c7846ee692f2df38ea9f07ab0dbb3",62,8247433,"https://open.spotify.com/artist/2WBJQGf1bT1kxuoqziH5g4","2WBJQGf1bT1kxuoqziH5g4",45445
437,"Moses Boyd","CAA","british jazz, indie jazz","https://i.scdn.co/image/0d6ef2c04a0c1f5502fa24b0854bb7ecb0730e44",46,8657499,"https://open.spotify.com/artist/1otDUlTEBjcyDQg6CkHRaV","1otDUlTEBjcyDQg6CkHRaV",9560
438,"SNBRN","CAA","deep tropical house, edm, electro house, house, progressive house, tropical house","https://i.scdn.co/image/2134c9c6f968667993b6481919b185bbd6cff66c",55,7343954,"https://open.spotify.com/artist/2zJ8chFLjiBHRNchfevMRI","2zJ8chFLjiBHRNchfevMRI",46749
439,"Sam Gellaitry","CAA","electronic trap, vapor twitch","https://i.scdn.co/image/9f28e5f28864730d2e1ce102a8031ad382a51c9b",46,8333523,"https://open.spotify.com/artist/07UJz804RJxqNvxFXC3h9H","07UJz804RJxqNvxFXC3h9H",46617
440,"Robert DeLong","CAA","indie pop, indietronica, modern alternative rock, modern rock","https://i.scdn.co/image/ccaa5e2084831469f114e83f0772a53002d0a6da",55,1022209,"https://open.spotify.com/artist/42crL07E4WPfVovyUtMpvC","42crL07E4WPfVovyUtMpvC",81864
441,"STS9","CAA","jam band","https://i.scdn.co/image/e89ca28e1f9693f05d9207a5ed8317ffbc000546",46,3557776,"https://open.spotify.com/artist/1eZ4td9oadjw7GkW0LzxNK","1eZ4td9oadjw7GkW0LzxNK",79990
442,"Osunlade","CAA","afro house, chicago house, deep house","https://i.scdn.co/image/ec2f6154bd93b18b3c9ea9cccad088463fb6cf47",41,413079,"https://open.spotify.com/artist/4mHngi71hWNKTRuyl3W9FY","4mHngi71hWNKTRuyl3W9FY",17707
443,"Robin Schulz","CAA","dance pop, deep euro house, deep house, edm, pop, tropical house","https://i.scdn.co/image/d8fbc8947a68af06b78a82e8167bb1864374c96a",81,6083149,"https://open.spotify.com/artist/3t5xRXzsuZmMDkQzgOX35S","3t5xRXzsuZmMDkQzgOX35S",1678899
444,"Scott Quinn","CAA","indie electro-pop","https://i.scdn.co/image/10ed10aeed2b02340c7329ba185acaba5c13ef01",45,9044959,"https://open.spotify.com/artist/0FlBLkbHEvmCMu2X46Ail1","0FlBLkbHEvmCMu2X46Ail1",4908
445,"Sevdaliza","CAA","art pop, electropop, escape room, indie r&b","https://i.scdn.co/image/b586964369eb49b9bb3a785fe92f7aa05b252bf4",54,5195363,"https://open.spotify.com/artist/5MraexJKZDrQYzS98kNwie","5MraexJKZDrQYzS98kNwie",125268
446,"RAC","CAA","alternative dance, chillwave, electropop, indie pop, indie poptimism, indie psych-rock, indietronica, metropopolis, modern rock, nu disco, shimmer pop, vapor soul","https://i.scdn.co/image/a0d268967073ddb6732679ce901449b7a447f86c",64,301329,"https://open.spotify.com/artist/4AGwPDdh1y8hochNzHy5HC","4AGwPDdh1y8hochNzHy5HC",109052
447,"RÜFÜS DU SOL","CAA","alternative dance, aussietronica, deep australian indie, edm, tropical house","https://i.scdn.co/image/d9e14beabb527dbf82580c5cd367adaded33cd64",72,7759619,"https://open.spotify.com/artist/5Pb27ujIyYb33zBqVysBkj","5Pb27ujIyYb33zBqVysBkj",300420
448,"Shaun Frank","CAA","deep big room, edm, tropical pop edm","https://i.scdn.co/image/bd46de18f76639f218072bc4634749ff9badf3b7",59,7832689,"https://open.spotify.com/artist/0BBwlSQvHHtahgYpLj1wJE","0BBwlSQvHHtahgYpLj1wJE",36228
449,"Róisín Murphy","CAA","alternative dance, art pop, chamber psych, dance pop, electroclash, electronic, electropop, indietronica, neo-synthpop, new rave, trip hop","https://i.scdn.co/image/80870334ea640bfc4c756225e71f3eac6f1fa9d3",52,1168629,"https://open.spotify.com/artist/3qwabfaWewpfli7hMNM3O8","3qwabfaWewpfli7hMNM3O8",109482
450,"Roosevelt","CAA","alternative dance, athens indie, chillwave, indie emo, indie poptimism, indie psych-rock, indietronica, nu disco, shiver pop, vapor soul","https://i.scdn.co/image/b69adfb6699afd32d300ccdd4c45d1c73c48553b",61,480134,"https://open.spotify.com/artist/4AQrqVz6BYwy29iMxcGtx7","4AQrqVz6BYwy29iMxcGtx7",79443
451,"Silk City","CAA","edm","https://i.scdn.co/image/451880acb4a647648b78bd23ce0b3294003c4f37",79,444450,"https://open.spotify.com/artist/2X97ZAqRKRMYFIDqtvGgGc","2X97ZAqRKRMYFIDqtvGgGc",15818
452,"3LAU","CAA","big room, brostep, deep big room, edm, electro house, electronic trap, mashup, pop, progressive electro house, progressive house, tropical house, tropical pop edm","https://i.scdn.co/image/858a31c68b3379a0e7e64b81b74e6b3362cdddcd",62,4733488,"https://open.spotify.com/artist/4YLQaW1UU3mrVetC8gNkg5","4YLQaW1UU3mrVetC8gNkg5",227757
453,"Foreign Air","CAA","indie pop, indie poptimism, indietronica, modern alternative rock, modern rock, vapor soul","https://i.scdn.co/image/c8cd16e10e2fdf90f45ad3e3f2756527df3ce1db",61,458149,"https://open.spotify.com/artist/5ApQnMT6oR8eLguf24xb9S","5ApQnMT6oR8eLguf24xb9S",28740
454,"Alex Adair","CAA","deep groove house, deep tropical house, house, tropical house","https://i.scdn.co/image/15183e9f3e2ae72142a1195fe891c7dda35a8517",55,8437553,"https://open.spotify.com/artist/1mrrvBvbrm28iYaPlJ9mG5","1mrrvBvbrm28iYaPlJ9mG5",32624
455,"ANOHNI","CAA","art pop, chamber pop, chamber psych, escape room, experimental pop, indie r&b, metropopolis","https://i.scdn.co/image/6a762535d308d838b08ce35d56cf80eaab786e87",42,8679839,"https://open.spotify.com/artist/6VJZYivuYJGCrPuOAnI7Qo","6VJZYivuYJGCrPuOAnI7Qo",70108
456,"Anton Powers","CAA","deep groove house, disco house, house, tropical house","https://i.scdn.co/image/8e0a25052870c91a2cc193308bf177724ffc6160",59,976144,"https://open.spotify.com/artist/7h7ahzbTkbAFsshWJ7fOrc","7h7ahzbTkbAFsshWJ7fOrc",5875
